#,video_id,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,deep_engagement_rate,share_to_like_ratio,is_highly_shareable,complexity_score,claim_status_opinion,verified_status_verified,author_ban_status_banned,author_ban_status_under review,llm_sentiment_score
3468,2464174907,14,someone learned  on a website that new parents lose around 750 hours of sleep in the first year of their first child’s life,842184.0,275742.0,32017.0,2193.0,587.0,0.45066873747304625,0.11611216281886691,0,0.9166666666666666,False,False,True,False,1.0
15530,3080432052,34,my family's reasoning is that 90% of the world’s data was generated after 2019,6329.0,843.0,310.0,1.0,0.0,0.2806130510349186,0.36773428232502964,1,0.9375,True,False,False,False,1.0
10313,7399878600,8,my family feels that cannonballs were the first objects thrown in international shot put events in the early 1900s,5937.0,1649.0,130.0,37.0,5.0,0.3638201111672562,0.07883565797453002,0,0.8947368421052632,True,False,False,False,-1.0
9982,5735047789,42,i feel that the human brain uses 20% of the body's oxygen,1062.0,125.0,2.0,1.0,0.0,0.12617702448210924,0.016,0,0.9230769230769231,True,False,False,False,0.0
12404,6947724516,14,our point of view is that a giant tortoise that was believed to be extinct was found in the galapagos islands,6844.0,1702.0,186.0,41.0,13.0,0.3519871420222092,0.10928319623971798,0,0.9047619047619048,True,False,False,False,1.0
6694,3695472719,36,"a colleague read  online a claim that the best selling single of all time is ""white christmas"" by bing crosby",724447.0,366237.0,26983.0,7094.0,3245.0,0.6556145584149013,0.07367633526923822,0,0.95,False,False,False,False,1.0
10407,1394497182,5,"my friends think that the oldest surviving song is around 3,500 years old",4350.0,747.0,295.0,17.0,4.0,0.38873563218390805,0.3949129852744311,1,1.0,True,False,False,False,0.0
5352,3880980444,13,i read  on an internet forum a claim that the town of calama in chile has never experienced rain,812304.0,311328.0,28786.0,3021.0,1625.0,0.5047359116783864,0.09246196936992497,0,1.0,False,False,False,False,0.0
2795,4658203515,45,a friend read  on a website that wild boars wash their food,82188.0,45531.0,17647.0,239.0,13.0,1.2071713632160412,0.3875820869297841,1,0.9166666666666666,False,False,False,False,1.0
11728,6576940704,35,my impression is that most children in the world are born on a thursday,4991.0,172.0,55.0,2.0,0.0,0.06872370266479663,0.31976744186046513,1,1.0,True,False,False,False,0.0
3870,6239753000,26,someone read  on an internet forum a claim that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,842496.0,132764.0,5380.0,2055.0,1122.0,0.18672254823761775,0.04052303335241481,0,0.8928571428571429,False,False,True,False,0.0
8215,7979921002,17,i discovered a story claiming that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,984583.0,364989.0,89584.0,10.0,5.0,0.6437049999847652,0.24544301335108729,0,0.8695652173913043,False,False,True,False,1.0
11991,1665838204,58,my position is that new parents lose around 750 hours of sleep in the first year of their first child’s life,1490.0,100.0,39.0,2.0,1.0,0.15100671140939598,0.39,1,0.9090909090909091,True,False,False,False,1.0
916,5025875217,41,i reported an expert discovered that an octopus has three hearts,870634.0,159677.0,26742.0,3793.0,1650.0,0.2924098989931475,0.1674755913500379,0,0.9090909090909091,False,False,False,False,1.0
1944,3503859110,16,a friend learned  in a discussion board that there’s a planet made of diamonds two times the size of earth,35643.0,16060.0,4683.0,72.0,22.0,0.8520326571837388,0.29159402241594023,0,0.8571428571428571,False,False,False,False,1.0
13277,8284754381,21,our belief is that a dog’s sense of smell is much more powerful than a human's,2640.0,1145.0,241.0,11.0,3.0,0.7223484848484848,0.21048034934497817,0,0.8333333333333334,True,False,False,False,1.0
13800,3840538749,7,my friends' thinking is that australia has a bright pink lake,3772.0,1512.0,449.0,1.0,0.0,0.7587486744432662,0.296957671957672,0,1.0,True,False,False,False,1.0
2594,1833118442,60,a friend read  on social media that an octopus has three hearts,686665.0,20654.0,4862.0,459.0,272.0,0.05411809251964204,0.23540234337174398,0,1.0,False,False,True,False,1.0
10613,9289330307,49,my friends understand that reindeer grow new antlers every year,9761.0,3345.0,716.0,11.0,1.0,0.5663354164532323,0.214050822122571,0,1.0,True,False,False,False,1.0
16657,1949584580,49,my colleagues' position is that the moon’s craters might be the coldest places in the solar system,9303.0,403.0,142.0,8.0,1.0,0.09190583682683005,0.3523573200992556,1,0.8888888888888888,True,False,False,False,1.0
16589,3285713308,59,my colleagues' sentiment is that bees can fly higher than mount everest,8557.0,911.0,183.0,3.0,1.0,0.17190604183709243,0.20087815587266739,0,1.0,True,False,False,False,-1.0
15815,7034776623,24,my colleagues' point of view is that one-third of the world’s airports are located in the u.s.,9058.0,2259.0,414.0,56.0,7.0,0.4066018988739236,0.18326693227091634,0,0.85,True,False,False,False,0.0
18066,3950596175,59,my family is willing to wager that india’s trains transport roughly 23 million passengers each day,4080.0,306.0,87.0,2.0,0.0,0.14044117647058824,0.28431372549019607,0,1.0,True,False,False,False,1.0
12531,3576187632,42,our opinion is that the busiest airport in the world is in the united states,9153.0,2622.0,452.0,61.0,23.0,0.4596307221675953,0.17238749046529367,0,0.7333333333333333,True,False,False,False,0.0
4527,6529274763,36,"i learned  on an internet forum that about once a year, an asteroid the size of a car enters earth’s atmosphere",869935.0,427361.0,58576.0,7121.0,3647.0,0.7261990838395972,0.1370644490255311,0,0.9090909090909091,False,False,False,False,1.0
12426,7230592722,55,our view is that it would take a 50 petabyte drive to store every written work ever created,7226.0,281.0,32.0,3.0,0.0,0.053418212012178244,0.11387900355871886,0,1.0,True,False,False,False,1.0
5305,1959354292,47,i read  on an internet forum that redwoods are the tallest trees,289572.0,89211.0,20454.0,1194.0,76.0,0.5328795601784703,0.22927665870800687,0,1.0,False,False,False,True,0.0
16576,9293394875,50,my colleagues' sentiment is that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,2579.0,123.0,22.0,2.0,0.0,0.0756107018224118,0.17886178861788618,0,0.8695652173913043,True,False,False,False,1.0
4521,7234846475,13,i learned  on an internet forum that neptune radiates more heat than it gets from the sun,580679.0,162543.0,32862.0,1958.0,1260.0,0.46415145028492505,0.20217419390561267,0,1.0,False,False,False,False,1.0
16632,7428106856,60,my colleagues' position is that windshield wipers were invented in 1905,7808.0,359.0,44.0,5.0,1.0,0.06506147540983606,0.12256267409470752,0,1.0,True,False,False,False,0.0
2993,9123372669,35,a friend read  in the media a claim that the longest recorded cricket match lasted 14 days,235278.0,59931.0,11571.0,1050.0,283.0,0.41805863701663565,0.19307203283776342,0,0.8823529411764706,False,False,False,False,0.0
6051,6114509023,5,a colleague learned  on an internet forum a claim that violins are constructed from 70 individual wooden pieces,617272.0,18371.0,7092.0,12.0,2.0,0.06429418473541648,0.3860432202928529,1,0.9444444444444444,False,False,False,False,0.0
11807,7259804146,26,my feeling is that chihuahuas have the largest brain among dogs,623.0,239.0,43.0,1.0,0.0,0.5955056179775281,0.1799163179916318,0,1.0,True,False,False,False,-1.0
5145,3637621200,38,i learned  from the media a claim that typing keyboards were previously arranged alphabetically,773105.0,11728.0,4177.0,193.0,121.0,0.03244061285336403,0.356156207366985,1,1.0,False,False,False,False,1.0
1512,5623961143,19,a colleague claimed the media revealed your fingernails on your dominant hand grow faster,272297.0,47216.0,8182.0,493.0,231.0,0.2706713625196018,0.17328871568959675,0,0.9285714285714286,False,False,False,False,0.0
17541,7674343686,28,i am willing to wager that the tallest tower of cupcakes ever made was over 35 feet,9480.0,1032.0,40.0,25.0,8.0,0.1311181434599156,0.03875968992248062,0,1.0,True,True,False,False,1.0
6677,2184648029,6,a colleague read  online that bananas get their curved shape by growing towards the sun,834289.0,425792.0,138727.0,10251.0,6086.0,1.0606612336971961,0.32580931534646024,1,1.0,False,False,False,False,1.0
5636,6989073854,37,i read  on a website that a single day on venus takes 243 earth days,985776.0,506953.0,37150.0,3263.0,833.0,0.6389463732125756,0.07328095503922455,0,0.8666666666666667,False,False,False,True,1.0
17929,5032094981,18,my friends are willing to bet that bananas get their curved shape by growing towards the sun,3601.0,413.0,8.0,9.0,3.0,0.13051930019439045,0.01937046004842615,0,1.0,True,False,False,False,1.0
9681,9966059536,34,i think that jobs in the field of agriculture are the most prevalent types of jobs in the world,1346.0,591.0,16.0,7.0,2.0,0.4933135215453195,0.02707275803722504,0,0.7368421052631579,True,False,False,False,1.0
11067,8414865802,22,my colleagues feel that iceland is growing 5 centimeters per year,7467.0,1448.0,354.0,11.0,2.0,0.3411008437123343,0.24447513812154695,0,1.0,True,True,False,False,0.0
9417,4153490469,13,a colleague discovered on the news a claim that redwoods are the tallest trees,742604.0,311371.0,13200.0,3502.0,1324.0,0.4903353604343634,0.04239315800122683,0,0.8571428571428571,False,False,False,False,1.0
1514,7748462046,34,a colleague claimed the media revealed frigate birds can sleep while flying,420809.0,123612.0,45369.0,3043.0,933.0,0.6433179898718896,0.36702747306086786,1,1.0,False,False,True,False,0.0
10886,2223164815,17,my colleagues think that around 50% of the mined gold on earth comes from one source,281.0,51.0,18.0,1.0,0.0,0.38434163701067614,0.35294117647058826,1,1.0,True,False,False,True,0.0
13188,9768400963,54,our reasoning is that 1 in 3 people have never used the internet,7932.0,1919.0,224.0,1.0,0.0,0.327029752899647,0.1167274622199062,0,1.0,True,False,False,False,1.0
4742,3081671894,22,"i learned  on social media a claim that the best selling single of all time is ""white christmas"" by bing crosby",665312.0,391515.0,134941.0,1303.0,293.0,1.2036954090712328,0.3446636782754173,1,1.0,False,False,False,True,1.0
2597,1592030305,8,a friend read  on social media that mercury & venus are the only 2 planets in our solar system that have no moons,722846.0,278502.0,101865.0,1253.0,80.0,0.8134734092738979,0.3657603895124631,1,0.9545454545454546,False,False,True,False,1.0
16055,9875362577,36,my colleagues' opinion is that people don’t sneeze in their sleep,9744.0,249.0,29.0,4.0,0.0,0.03571428571428571,0.11646586345381527,0,1.0,True,False,False,False,0.0
574,8165949160,45,the news told me someone discovered that artificial banana flavoring is based on an extinct banana type,961557.0,47236.0,15897.0,986.0,60.0,0.10192323492003075,0.33654416123295794,1,0.9411764705882353,False,False,False,False,1.0
844,4358712884,57,the news claimed someone revealed that 12 plants and 5 animals make up 75% of diets around the world,605929.0,173247.0,13292.0,1401.0,103.0,0.3590057581003715,0.07672282925534064,0,0.9473684210526315,False,False,False,False,1.0
14156,9087977840,54,my friends' sentiment is that violins are constructed from 70 individual wooden pieces,697.0,153.0,9.0,2.0,1.0,0.2697274031563845,0.058823529411764705,0,1.0,True,False,False,False,0.0
4557,5815438205,57,i learned  on an internet forum a claim that half of retail purchases are now made through a mobile device,484869.0,72999.0,19676.0,1284.0,626.0,0.2828207206482576,0.269537938875875,0,0.95,False,False,False,False,0.0
10494,6013153372,51,"my friends believe that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",7883.0,1567.0,16.0,3.0,0.0,0.20601293923633135,0.01021059349074665,0,0.9565217391304348,True,False,False,False,1.0
7622,7191847888,37,"a friend discovered a study claiming that about once a year, an asteroid the size of a car enters earth’s atmosphere",681974.0,78619.0,16081.0,1827.0,815.0,0.19644883822550419,0.2045434309772447,0,0.8636363636363636,False,False,False,False,1.0
11634,3097810324,56,my understanding is that ravens are always aware when someone is watching them,4948.0,1522.0,340.0,35.0,5.0,0.5369846402586904,0.2233902759526938,0,0.9230769230769231,True,False,False,False,1.0
15195,3271444106,15,my family's impression is that most children in the world are born on a thursday,2865.0,1219.0,62.0,24.0,3.0,0.5176265270506109,0.05086136177194422,0,1.0,True,False,False,False,-1.0
6994,9139949254,55,a colleague read  on social media a claim that lightning strikes somewhere on earth about 100 times every second,920751.0,334897.0,38935.0,1838.0,400.0,0.4974374179338388,0.11625962609399308,0,0.8947368421052632,False,False,False,False,1.0
5397,4931369703,59,i read  in the media a claim that the average car contains over 30000 unique parts,377794.0,217035.0,40659.0,1859.0,767.0,0.9161685998189489,0.1873384477158062,0,0.9375,False,False,False,True,1.0
16095,4044528856,17,my colleagues' opinion is that a man once set a record by putting on over 260 t-shirts,8008.0,1249.0,221.0,4.0,2.0,0.24075924075924077,0.17694155324259409,0,0.9444444444444444,True,False,False,False,0.0
7721,9667732766,37,someone read a report claiming that mercury & venus are the only 2 planets in our solar system that have no moons,365648.0,106846.0,6864.0,1459.0,559.0,0.3635545661401129,0.06424199314901821,0,0.9523809523809523,False,False,False,False,1.0
17490,4179313512,43,i am willing to wager that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,3513.0,344.0,90.0,0.0,0.0,0.17477939083404498,0.2616279069767442,0,0.8695652173913043,True,False,True,False,1.0
7404,2364248622,19,a friend read a study mentioning that outerspace partly smells like diesel fuel and barbeque,391328.0,260424.0,68259.0,4898.0,613.0,1.2294571305912176,0.2621071790618376,0,0.9333333333333333,False,False,False,False,1.0
69,3916624482,31,a friend shared with a friend that neptune radiates more heat than it gets from the sun,170467.0,86546.0,19813.0,721.0,447.0,0.8743158499885608,0.22893027985117742,0,0.8823529411764706,False,False,False,True,1.0
